,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,217235.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.49,24.623109983094896,17.040638766432618,1.928147270709274,4.6600620986820465,0.9910459797654368
1,217235.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.47000000000000003,34.3754597802675,9.23857992272981,1.6668866179302233,4.535396393152626,0.9848206857216233
2,217235.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.51,5.563526993839106,1.5739352870053667,1.2014291588189812,4.325307802538434,0.9896672504375973
3,217235.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.49,11.965253093604101,4.428740806043624,1.2983681552936457,5.510446172567715,0.9911384761009175
4,217235.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.4,42.848419151793955,21.32850331426475,1.5649106748090813,5.693812358054231,0.9772487181616241
5,217235.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.47000000000000003,24.719166424644413,14.358763034272696,1.5430344287367552,5.886133235944486,0.9891121762786094
6,217235.0,pvp,controller,110.2,6.389861771052448,1.33,0.97,41.42306910432624,14.687947921048004,3.642412742894666,2.133713035745022,0.9905087116907195
7,217235.0,pvp,controller,64.6,5.631436930520657,1.33,0.7000000000000001,21.96598133056433,12.889532182516028,2.823445672004034,2.584828633545426,0.9667267493792551
8,217235.0,pvp,controller,19.0,3.9341120643435428,1.33,0.61,6.052182185965802,4.315915367388678,2.4459108093396846,1.9074485069882168,0.9209884934037273
9,217235.0,pvp,controller,41.8,5.01919356523331,1.33,0.55,20.32350114322572,9.920020770370474,2.7043823225577563,2.404300958763608,0.9569411664156693
10,217235.0,pvp,controller,133.0,6.6582114827517955,1.33,0.77,53.12828507608243,16.52897584483141,3.624518351679631,2.275555183229383,0.9903559480099579
11,217235.0,pvp,controller,87.4,6.0599238176520585,1.33,0.59,36.55598615374598,12.369490477662193,2.7730866660468036,2.280838834748967,0.9946984211695202
12,217235.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.31,7.876407673411823,5.06951202360448,1.4348585338065276,3.5721258933694604,0.9664954835697108
13,217235.0,pvp,mouse,64.6,5.631436930520657,1.33,0.26,38.72494616566429,9.345275376711612,1.5747273999707716,4.007180493403908,0.9934757318491745
14,217235.0,pvp,mouse,110.2,6.389861771052448,1.33,0.34,24.00836782584931,11.987484222687563,1.3874100059049896,5.696644868915029,0.9855891545202881
15,217235.0,pvp,mouse,41.8,5.01919356523331,1.33,0.26,18.474728280187083,8.044738885064488,1.0669118789195815,6.171875383864238,0.9897173113168123
16,217235.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.29,32.17497777794395,10.60101982305961,1.5438552976400222,4.6474335920804615,0.9863710853471309
17,217235.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.27,71.56599669764267,13.890040059679825,1.3838509358350226,5.103959171936852,0.9734818057775355
18,217235.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.26,57.5499011727792,13.969686839887592,1.2266295702161691,5.48728290411926,0.9938932536275595
19,217235.0,fitts,mouse,64.6,5.27715822476734,1.71,0.19,37.97910970554755,7.6456207934856,1.0119985017547413,4.753862605437189,0.983804795998584
20,217235.0,fitts,mouse,87.4,4.655954332292595,3.61,0.21,24.76631510094849,9.556896500582033,0.9959562577987571,5.178434880954828,0.9948791462488541
21,217235.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.19,7.413459831410441,3.863330186195469,0.5399999967058027,5.026896377937354,0.9485773388622531
22,217235.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.22,39.41450305133047,12.174719624477564,0.8826092787823163,4.678914904138528,0.9596694940646683
23,217235.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.22,13.73239066662603,4.594173874506674,0.7253576475322543,5.425790664073634,0.9770912305305763
24,217235.0,fitts,controller,110.2,3.7958592832197744,8.55,0.74,52.24336336337757,17.19934018727295,2.22720149708388,1.7719760414353594,0.9937711767702997
25,217235.0,fitts,controller,64.6,5.27715822476734,1.71,0.65,24.917647094973763,11.285307919336732,2.3706821170181804,2.438311703300137,0.9921045745731627
26,217235.0,fitts,controller,19.0,1.3856536924977498,11.78,0.49,6.267909704317541,4.580590294763392,1.0772396310660213,2.0273233633933283,0.9946239779989482
27,217235.0,fitts,controller,133.0,6.6582114827517955,1.33,0.8300000000000001,28.228969331834055,11.464590001156127,2.511033670267081,2.8871662783618333,0.9947774113726302
28,217235.0,fitts,controller,87.4,4.655954332292595,3.61,0.56,31.029537732693004,13.456150863946363,2.292960337104508,3.035768828684336,0.9874555430523724
29,217235.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.49,14.300256898715393,8.496032404667702,1.3762307810315622,3.142738901156594,0.9939528431940526
30,217235.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.45,24.089623349539245,19.627638543850793,1.8328663401337033,4.615531278012919,0.9906905920062344
31,217235.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.3,11.732003952884408,1.6175485474371252,1.9297471830165047,0.20700639106532726,0.18968643923428485
32,217235.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.42,20.59234850708013,14.720354914618829,1.3461088021778727,4.782171886614437,0.9743569976373596
33,217235.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.34,19.007435331394614,3.32593404445532,0.8655535922509057,4.6366771401335125,0.9959555772568731
34,217235.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.32,36.12515821957737,6.165406957313087,1.178308199624413,4.805676956785929,0.9795357190052769
35,217235.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.34,43.159284221568846,9.323906580753354,1.2157476112148782,5.796587108638243,0.9655989773540059
