,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,693502.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.31,60.59450923678586,29.872955234696725,1.7166421772624336,5.306238355124009,0.9660171396542003
1,693502.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.27,37.54227954714833,19.1895607634715,1.227767616224392,5.898680380482255,0.9740238981079798
2,693502.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.27,33.021365372661066,32.419712268682325,0.9477395224456845,6.457724453225799,0.983819399599638
3,693502.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.21,8.038566025976003,3.6000176846765295,0.5106941823854539,4.121754050029612,0.9921171031513352
4,693502.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.31,18.505583611018505,19.974143383739367,1.0945122733464157,6.926107216150889,0.9731122858131357
5,693502.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.21,25.5459995942456,6.949052014398367,0.6953702656628311,6.582299158158011,0.9593388061101802
6,693502.0,pvp,controller,41.8,5.01919356523331,1.33,0.52,12.52191308942212,12.94833599877903,2.5065943660978105,2.6074388138473275,0.9635593242514339
7,693502.0,pvp,controller,87.4,6.0599238176520585,1.33,0.65,22.949180959815088,12.225817073251076,2.6244468372007823,2.382150304461901,0.9490281255262943
8,693502.0,pvp,controller,19.0,3.9341120643435428,1.33,0.54,4.796653365462565,6.335835867200419,2.4649416358013596,2.3215490667783945,0.9298278306475509
9,693502.0,pvp,controller,133.0,6.6582114827517955,1.33,0.84,25.01430166926132,13.026878839857837,2.7644004716077406,2.5081583443963824,0.9582479350533979
10,693502.0,pvp,controller,110.2,6.389861771052448,1.33,0.73,27.05666575830756,15.533193794435048,2.695329148913274,2.7164823420137494,0.9751089820027478
11,693502.0,pvp,controller,64.6,5.631436930520657,1.33,0.48,30.177408968603014,10.762424643171254,2.716161894454072,2.349841062577581,0.9796084736553898
12,693502.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.39,13.105104696926583,9.04070315274232,1.4338957875539076,2.4431101234877213,0.9691367445852584
13,693502.0,fitts,controller,133.0,6.6582114827517955,1.33,0.84,29.79846225984672,16.427429024092316,2.625045032219093,3.2471648581389485,0.9944021389738678
14,693502.0,fitts,mouse,87.4,4.655954332292595,3.61,0.32,40.47842957679081,17.401631342190946,1.2756933668149097,6.085673926461566,0.9431470796001183
15,693502.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.33,69.7645158016894,15.740822831044948,1.3765527804737738,5.3109383736316165,0.9950642477253367
16,693502.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.22,10.261900973227416,4.216948979959394,0.6108818626007964,1.9913302249857883,0.8700247115005298
17,693502.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.37,53.04636684582645,23.633416081705317,1.2739199976506173,5.989410940356427,0.9820053937754922
18,693502.0,fitts,mouse,64.6,5.27715822476734,1.71,0.36,30.550432790972582,11.999223243576921,1.1545050640919916,6.0437484910709784,0.9677932280580275
19,693502.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.29,23.25911139380712,7.728108681949383,1.043731435564813,4.39335623287322,0.9723487146361055
20,693502.0,fitts,controller,110.2,3.7958592832197744,8.55,0.6900000000000001,22.94986750080707,13.55670473642888,2.15127725716907,2.0582642946637564,0.9216913337003642
21,693502.0,fitts,controller,19.0,1.3856536924977498,11.78,0.48,3.424430272327922,6.618497872326391,1.3466394594298456,1.391175750841372,0.9651841023415069
22,693502.0,fitts,controller,64.6,5.27715822476734,1.71,0.51,18.659186572524412,14.747155491335494,1.9565494164534305,3.34348377780182,0.9725403636974412
23,693502.0,fitts,controller,87.4,4.655954332292595,3.61,0.48,35.363407162823734,12.97753575041405,2.5255737547559876,2.1366155646868217,0.9298568079621157
24,693502.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.36,24.35385260730086,55.672547975905616,1.777930468329758,5.2784972683083,0.9579952336014314
25,693502.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.43,18.295766730267637,29.063084338437346,1.4849120957400423,6.50533789257781,0.960686839344767
26,693502.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.36,21.07010200421958,14.78419535937661,1.355560381216931,5.867577295765445,0.9899468852553628
27,693502.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.3,42.97641473553185,18.525238811468103,1.6644316651569147,5.408556479844408,0.9696934412155497
