,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,795009.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.24,12.545016201267694,3.175902641713217,1.23259916341441,4.366508102202141,0.983724556991221
1,795009.0,pvp,mouse,41.8,5.01919356523331,1.33,0.29,16.867906791313526,7.243472942691567,1.2147773144508223,5.779925387203506,0.9828497128491808
2,795009.0,pvp,mouse,110.2,6.389861771052448,1.33,0.27,56.01510751820959,11.070930602957123,1.347124629392908,5.883447718710089,0.9848751476032879
3,795009.0,pvp,mouse,64.6,5.631436930520657,1.33,0.27,36.06599220144145,9.752150173926134,1.246560581276706,5.520634552932529,0.9927158383893494
4,795009.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.27,46.97032770738645,9.559971357579606,1.6716300894895577,3.8578963449854635,0.9835251810295299
5,795009.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.33,36.63573660813176,10.252154288364746,1.2584025664674423,6.19313814573373,0.9930898631652846
6,795009.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.4,41.45599959458819,11.868095879673557,1.731926722191965,4.328171797147944,0.9862170374538451
7,795009.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.39,37.787978117077095,13.070573691381114,1.6058167836322874,5.07890422489652,0.9772290795873246
8,795009.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.37,26.761832050667262,5.259407255728299,1.3832158077523928,4.655826564816828,0.9839465367571536
9,795009.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.4,22.97876613772226,19.65570667915338,1.5991430837105698,5.372485460303422,0.9860427355343702
10,795009.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.45,7.087650902803621,2.6226739442146325,1.1979283704101054,4.3647324239726615,0.9774568573946151
11,795009.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.37,34.23275164105458,8.010784747376936,1.3412561293668945,5.451390131156325,0.9791325288197985
12,795009.0,fitts,controller,133.0,6.6582114827517955,1.33,0.77,51.61647376540203,10.994933795782725,2.998547106414135,2.2027114524454814,0.9934163486391102
13,795009.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.48,11.87909795339758,8.608755671207792,2.1971236293183085,1.7081639082161786,0.9360763568102101
14,795009.0,fitts,controller,110.2,3.7958592832197744,8.55,0.61,49.830522302056956,12.280127052109135,1.8987934313932011,2.1984303307980686,0.9791269086359825
15,795009.0,fitts,controller,87.4,4.655954332292595,3.61,0.55,41.313427559318406,11.094904115908312,2.199081424459103,2.1536220839638736,0.9799855640623352
16,795009.0,fitts,controller,19.0,1.3856536924977498,11.78,0.56,2.558119805811101,5.729484064050957,1.1024931867215053,1.718253299399981,0.9870715720632417
17,795009.0,fitts,controller,64.6,5.27715822476734,1.71,0.61,23.440589590843242,10.877920844628674,2.6406097801816837,2.067581205299753,0.9579083812218872
18,795009.0,pvp,controller,41.8,5.01919356523331,1.33,0.6,15.78439714227842,10.1511519590409,2.512056057929974,2.6033082745547116,0.9938534402131978
19,795009.0,pvp,controller,133.0,6.6582114827517955,1.33,1.01,18.001738698264266,12.2750924220287,3.1184381353694013,2.4259402541979838,0.9911255880187145
20,795009.0,pvp,controller,110.2,6.389861771052448,1.33,0.76,21.569068294634672,13.43663432300479,3.0141397069009512,2.3711742770351156,0.9681587720489905
21,795009.0,pvp,controller,19.0,3.9341120643435428,1.33,0.58,8.367397130418468,2.9354324900445365,2.084854002188074,2.4304114925809963,0.9568329227041396
22,795009.0,pvp,controller,87.4,6.0599238176520585,1.33,0.74,26.854559956992265,11.650382277188346,2.5062962617308377,2.7159486831260953,0.9729465931802252
23,795009.0,pvp,controller,64.6,5.631436930520657,1.33,0.62,21.73675847481583,8.6588055336844,3.207563953713959,1.7323361420060204,0.9739351391408105
24,795009.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.33,33.15590868157461,12.143263607729663,1.1563550560599976,5.705619840348632,0.9751376315704504
25,795009.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,9.51572100437053,1.5961271764227567,0.4025511617482005,3.266111215551353,0.97817539228243
26,795009.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.34,68.3449668693845,13.785747656208226,1.479090297513198,5.497684358266979,0.9705811707956279
27,795009.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.35000000000000003,46.06714454113329,13.214232258760678,1.0557368321576055,4.926965811245267,0.9494705175972887
