,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,587783.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.27,7.5986633002623325,8.3186181806759,1.5160044995348532,3.9330210207669793,0.9725364035841774
1,587783.0,pvp,mouse,41.8,5.01919356523331,1.33,0.36,-5.928200485553422,9.683102930256615,1.6768838284737324,3.908483505190368,0.987752587928698
2,587783.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.24,56.03854530274213,20.544735462074993,1.6028263115217944,4.24889323505604,0.9876988897546051
3,587783.0,pvp,mouse,64.6,5.631436930520657,1.33,0.25,30.214152621243123,22.628246181714005,1.6062608903030686,4.495037419055922,0.9903748324095352
4,587783.0,pvp,mouse,110.2,6.389861771052448,1.33,0.29,36.474761526119885,25.24866963476824,1.7173353408281216,4.322048111139921,0.983823170367218
5,587783.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.26,70.20820219043968,23.709643146556388,1.6321857100101593,4.175214434531617,0.9902025527076371
6,587783.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.43,27.727495678695167,11.71939499349946,1.9617115682454545,3.1898550244619113,0.9536796941074793
7,587783.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.4,12.234601532162124,5.360883376898576,1.3767660990041926,3.442178284641155,0.9636147460304822
8,587783.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.36,60.792901910921074,39.59878039132957,1.845598645065913,4.367525979034,0.9850199822145286
9,587783.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.34,51.25243746486586,26.292846778991798,1.6942866731451216,4.695606336522923,0.9857374550051606
10,587783.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.34,34.00589968529747,23.203734678291042,1.7645167568475741,4.288166595043034,0.9739981918078865
11,587783.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.35000000000000003,55.07065860748565,40.33812081020888,1.8968284075026738,4.308059370333492,0.9935911943943503
12,587783.0,fitts,controller,87.4,4.655954332292595,3.61,1.05,27.555649439309597,25.17779438904775,3.434273996804899,1.8403904254896157,0.9308241634286784
13,587783.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.75,17.40677886025859,14.488916383731432,2.2837402072730124,1.9870655634263563,0.9934029816761706
14,587783.0,fitts,controller,133.0,6.6582114827517955,1.33,0.87,54.643059757292214,24.994394274709702,4.289118054597289,1.6731328497792157,0.9719781927380009
15,587783.0,fitts,controller,64.6,5.27715822476734,1.71,0.74,29.94800527199517,20.345034089114424,3.4530633549644696,1.9794814301005936,0.9935602177986138
16,587783.0,fitts,controller,110.2,3.7958592832197744,8.55,0.84,33.995072795126546,26.446070407384138,2.6276670014256243,2.1390806158798363,0.9708364290993133
17,587783.0,fitts,controller,19.0,1.3856536924977498,11.78,0.54,2.0928989251235057,9.400911300459178,1.4859524222231713,1.659890954604713,0.9965975049632773
18,587783.0,pvp,controller,19.0,3.9341120643435428,1.33,0.8300000000000001,7.616344340814712,6.389045768202597,3.392983178388481,1.684808874532249,0.994512882074253
19,587783.0,pvp,controller,110.2,6.389861771052448,1.33,1.3,31.663517964095277,25.243114139705252,4.208289091639696,2.2019703244233875,0.9729768368744992
20,587783.0,pvp,controller,41.8,5.01919356523331,1.33,0.7000000000000001,22.31042934717197,14.54999188340621,2.9064837277095954,2.4022099953420906,0.9939133373470085
21,587783.0,pvp,controller,133.0,6.6582114827517955,1.33,0.9500000000000001,48.63015332360445,34.42299276316153,4.282029506016715,1.8122025701923863,0.984667693810621
22,587783.0,pvp,controller,87.4,6.0599238176520585,1.33,0.84,31.900303236668016,24.464948148044588,4.187065277179793,1.5938819352967457,0.9575304420058106
23,587783.0,pvp,controller,64.6,5.631436930520657,1.33,0.85,28.882733641788732,21.428016879694685,4.3029822367014035,1.574116233349636,0.971398652278939
24,587783.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.33,45.53560100692768,29.93669899646739,1.421227796396175,4.06950872613255,0.9893009255395726
25,587783.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.26,26.12734026097725,8.596969173865874,0.8754214289393084,4.3366166072376755,0.9425625584508394
