,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,795009.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.25,11.22525813629554,5.4412912654771475,1.2486851027431465,4.63498285376631,0.9850921224225544
1,795009.0,pvp,mouse,41.8,5.01919356523331,1.33,0.28,18.737742115354624,10.595937564582107,1.2243790402765786,5.782991430183201,0.9788939104775336
2,795009.0,pvp,mouse,110.2,6.389861771052448,1.33,0.37,19.243858853218264,15.936498111403216,1.3012252365772645,6.475504836933385,0.9943536999249071
3,795009.0,pvp,mouse,64.6,5.631436930520657,1.33,0.27,36.06599220144145,14.484683557827406,1.2749019028700288,5.473770066219514,0.9907699569829236
4,795009.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.28,42.23416540670861,17.00591120295842,1.7472944034293663,3.849048301564726,0.9868765178469869
5,795009.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.28,60.898068267131045,18.55036663404456,1.2764506584556,6.274556460897629,0.9933722631177531
6,795009.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.37,55.73759054300836,23.260789935728457,1.7227671338348265,4.433329054597456,0.9892220043698468
7,795009.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.38,45.27235328697889,31.558471206877183,1.5921744601176848,5.48538316556225,0.9780842195124086
8,795009.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.37,26.761832050667262,11.588775482372265,1.3586127899704747,5.350388295564552,0.9755889197089681
9,795009.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.37,45.213105785030805,47.36536235503858,1.605169121095524,5.689883569264386,0.9853518735235985
10,795009.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.39,11.323491576095655,5.192878974325758,1.2057516186837276,4.659705197012467,0.9797631968178759
11,795009.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.37,34.23275164105458,20.42474892562684,1.3458797341897986,5.904243703937349,0.9815991946700225
12,795009.0,fitts,controller,133.0,6.6582114827517955,1.33,0.74,56.65415476725925,16.17102708035821,3.007042216950823,2.1860550432979573,0.9934609275370565
13,795009.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.48,11.87909795339758,12.265324852439898,2.284551563252014,1.6181200479039715,0.9360813990443434
14,795009.0,fitts,controller,110.2,3.7958592832197744,8.55,0.62,48.090946075596044,17.471895992981523,1.9069434812677732,2.209803718972516,0.9867154351989122
15,795009.0,fitts,controller,87.4,4.655954332292595,3.61,0.56,39.36903244972366,15.776338918608563,2.2379476888973846,2.125959836154788,0.9806759259471081
16,795009.0,fitts,controller,19.0,1.3856536924977498,11.78,0.54,2.963270989666397,9.855141881370837,1.0970255762370489,2.124132579789628,0.9877415391348143
17,795009.0,fitts,controller,64.6,5.27715822476734,1.71,0.61,23.440589590843242,16.66372110683511,2.647339759433129,2.1257578581964767,0.9548970107754612
18,795009.0,pvp,controller,41.8,5.01919356523331,1.33,0.6,15.78439714227842,15.892833162829886,2.5027860691375814,2.6877513510602675,0.9940310525164393
19,795009.0,pvp,controller,133.0,6.6582114827517955,1.33,1.02,16.550110269936948,17.521050669289764,3.1069785875766986,2.4363206080192197,0.9928506023010367
20,795009.0,pvp,controller,110.2,6.389861771052448,1.33,0.77,20.13351346537044,19.568135878469178,3.0530390442901774,2.313753815703272,0.9756264367461179
21,795009.0,pvp,controller,19.0,3.9341120643435428,1.33,0.55,9.37965311076537,4.261023314723347,2.1975385071190843,2.2341139357251616,0.9732786574813419
22,795009.0,pvp,controller,87.4,6.0599238176520585,1.33,0.76,23.91978488278309,19.943870140759554,2.4754493984904373,2.839416764060275,0.9676571970862631
23,795009.0,pvp,controller,64.6,5.631436930520657,1.33,0.61,22.902381725618188,14.166642767987911,3.244772212998836,1.7892862656876103,0.9823905034188761
24,795009.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.33,33.15590868157461,27.56238296354373,1.1753871057427172,6.498951920030103,0.967949027769905
25,795009.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,9.51572100437053,2.43732162699086,0.39551466758843984,3.954581738153499,0.972457761872148
26,795009.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.36,47.26858623656496,36.273048185400526,1.4617987350982076,6.296427740335811,0.9764238079794122
27,795009.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.35000000000000003,46.06714454113329,34.52754901377947,1.0973264419153632,5.348036923406474,0.9687193905842256
28,795009.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.35000000000000003,21.72276913749762,17.30160098216665,1.0493468942010562,6.8567513700336225,0.9703823115438847
29,795009.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.27,23.483767812513513,12.198947638801304,0.5614517120289311,9.35389087040861,0.9903987634879863
30,795009.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.22,47.21567604043329,14.688983942598531,0.7727975253964245,3.789690247082478,0.9937484326177504
31,795009.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.24,66.95972288798939,15.170110506860349,1.0634992326734825,6.246150216024273,0.9906766738982484
32,795009.0,fitts,mouse,87.4,4.655954332292595,3.61,0.2,42.11829350841786,13.312905118460499,0.7582627349172646,5.088424510637553,0.9607366675746998
33,795009.0,fitts,mouse,64.6,5.27715822476734,1.71,0.23,24.335206153629496,11.73326014041307,1.0378730082039316,5.831905636391898,0.9924792194820815
34,795009.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.16,6.9749045589835905,4.47326143048456,0.2845330104742315,3.2527643531343857,0.9262644004551658
35,795009.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.2,15.387323158564293,5.5014553143304745,0.5260453931119842,5.4421759326081345,0.9250735639124661
