,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,179477.0,fitts,controller,133.0,6.6582114827517955,1.33,1.9100000000000001,13.370703174665717,47.69461505494964,4.062113199599201,0.09139250402643243,0.9891372587874367
1,179477.0,fitts,controller,19.0,1.3856536924977498,11.78,0.86,3.883018171738281,11.68851272352735,1.8761130338652015,0.8506807643463159,0.9751372593409262
2,179477.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.9500000000000001,4.488551476084971,18.25850985238284,3.502070021146377,0.9825238266714259,0.9445617050919304
3,179477.0,fitts,controller,87.4,4.655954332292595,3.61,1.34,13.475635382403075,27.469737559692415,4.614037157537795,1.1928708697751023,0.9896052606938016
4,179477.0,fitts,controller,64.6,5.27715822476734,1.71,1.1,22.909700246610004,23.809550378744415,4.215255313970717,1.339842227497879,0.9828492204507357
5,179477.0,fitts,controller,110.2,3.7958592832197744,8.55,1.06,24.404024631231994,39.4798961429973,3.536125555790321,1.446850770480348,0.9910849205215579
6,179477.0,pvp,mouse,41.8,5.01919356523331,1.33,0.36,27.875001404383852,8.990935460144579,2.5659902024693344,2.1118514311872096,0.9820885364841181
7,179477.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.65,3.883078114128472,5.8570751868906505,1.702851818702951,3.517080799603904,0.9583506705578455
8,179477.0,pvp,mouse,64.6,5.631436930520657,1.33,0.38,31.34832619589594,17.238483424600886,1.971353433225417,3.273756101487103,0.9812484623174992
9,179477.0,pvp,mouse,110.2,6.389861771052448,1.33,0.32,70.02757274882777,18.361988183489842,1.6609023630502915,4.544203170578751,0.9550920742649308
10,179477.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.32,50.774796207250766,13.437587133510403,1.6766447054862075,4.080329656276161,0.9742865041048311
11,179477.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.34,64.39168288867755,15.737311416884085,2.026100007471471,3.2832050462956928,0.9788288650648901
12,179477.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.29,39.47543311169189,18.82240069271078,1.3840373137350261,3.5864964605459866,0.9908632730672503
13,179477.0,fitts,touchpad,64.6,5.27715822476734,1.71,3.83,5.025380607965048,20.31889926032289,4.404371505676961,1.2204623237289156,0.8198976948428971
14,179477.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.38,11.300489674654433,3.5945102737532277,0.7500000009542114,3.093142024891163,0.9168924843122312
15,179477.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.36,24.784374371856195,7.605997590155646,1.716042019693488,1.7824107710632426,0.9674198642430896
16,179477.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.62,44.51351789967252,19.832574643517308,1.7770995342330047,3.0473748982113396,0.9761978237732057
17,179477.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.64,65.352527326241,33.442761240540825,2.7218556465883608,2.6145562606646857,0.9839992665006423
18,179477.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.41000000000000003,39.00079468997948,17.328954421636368,3.1929724726322704,1.908948810233283,0.974469486338373
19,179477.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.46,72.47196086946974,37.74555681162134,3.3670502909439577,2.5330381507737028,0.9393676916245847
20,179477.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.42,49.47985152936485,23.662250723463426,2.4571774921805876,3.058918862702143,0.9864269905270543
21,179477.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.64,56.63897236137146,30.474193084387945,2.7816349146507178,3.1557908527327436,0.9866225365727009
22,179477.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.5,26.338173031595677,14.457897109955383,2.2054336233636604,3.176926337306409,0.9856197500022131
23,179477.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.46,8.864842152186172,7.042029967165813,2.206981453295199,2.4905083470047367,0.9653102189352929
24,179477.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.25,17.396118103132096,10.035199895571235,0.9945699822897196,3.8033613877784704,0.9930158332376469
25,179477.0,fitts,mouse,87.4,4.655954332292595,3.61,0.24,55.19423544661036,11.807255558592459,1.0719451748956126,4.554694106289568,0.9874397807288225
26,179477.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.36,35.10837930572044,17.7721982538532,1.437639430407025,4.327170687180453,0.9759743219444558
27,179477.0,fitts,mouse,64.6,5.27715822476734,1.71,0.21,39.848924548500456,10.774991427366892,0.9607030745169713,4.4509850653127,0.9953420604917674
28,179477.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.22,8.000766968772306,3.7033483580142224,0.6090094678370263,1.9652054293690815,0.9123623139847675
29,179477.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.27,37.7992810836585,17.4617005170549,0.9466863593600843,4.017235506083567,0.963564582214123
30,179477.0,pvp,controller,64.6,5.631436930520657,1.33,0.98,28.600062406915743,22.623795993709603,7.184883707786929,0.9145381585641874,0.9604852683470563
31,179477.0,pvp,controller,133.0,6.6582114827517955,1.33,1.1300000000000001,46.76961243683792,48.087826097502536,5.511888467844218,1.3735719931357717,0.9765934500365704
32,179477.0,pvp,controller,110.2,6.389861771052448,1.33,1.25,34.33578002750518,35.92202912157085,7.720162971655592,0.9854854462640696,0.9413183979064449
33,179477.0,pvp,controller,87.4,6.0599238176520585,1.33,1.05,48.349857337086405,34.11444756020168,7.150978645639701,1.0398999527182249,0.9907709926794837
34,179477.0,pvp,controller,41.8,5.01919356523331,1.33,1.21,12.549906507506888,14.211394737764016,6.484829983577184,0.8517930735786634,0.93177055818075
35,179477.0,pvp,controller,19.0,3.9341120643435428,1.33,1.33,6.305196606662297,6.356325184587624,4.68471641571134,1.010968892139355,0.9229537723803352
