,Participant,protocol,device,D,ID,W,MT,xT,yT,x_end,y_end,x0,y0
71,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.1119108200073242,104.975,86.07000000000001,104.595,86.165,15.58,54.72
72,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.4645576477050781,177.08,147.82,177.65,147.82,104.785,86.165
73,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.1048707962036133,84.17,127.68,83.885,127.68,177.65,147.82
74,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.2458677291870117,173.85,96.33,173.945,96.71000000000001,83.885,127.68
75,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.0416755676269531,92.055,144.59,92.15,144.97,173.945,96.71000000000001
76,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.3507535457611084,57.95,55.86,57.855000000000004,55.86,92.15,144.97
77,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.3061318397521973,144.685,17.29,144.78,17.67,57.855000000000004,55.86
78,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.5110304355621338,239.305,24.985,239.495,24.89,144.78,17.67
79,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.7357046604156494,243.485,119.89,243.29500000000002,119.89,239.495,24.89
80,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.248887300491333,152.38,146.965,151.905,147.155,243.29500000000002,119.89
81,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.240422248840332,60.895,121.125,60.42,121.03,151.905,147.155
82,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.254408359527588,138.225,65.93,138.605,66.025,60.515,121.03
