,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,788842.0,pvp,controller,19.0,3.9341120643435428,1.33,1.59,8.605859379747374,4.668717027971366,10.36438232053015,0.4225266249630944,0.9464816007805303
1,788842.0,pvp,controller,64.6,5.631436930520657,1.33,0.91,27.271001267444046,10.498602397727387,3.8536262128869554,1.634233915281114,0.9923302602162821
2,788842.0,pvp,controller,41.8,5.01919356523331,1.33,0.76,22.842710157475135,7.976411695372539,4.095554873437185,1.3199578167126977,0.9914269474232431
3,788842.0,pvp,controller,110.2,6.389861771052448,1.33,1.05,56.21911631697346,21.601050995480012,5.087444028089794,1.6135542670338563,0.9850684444843788
4,788842.0,pvp,controller,87.4,6.0599238176520585,1.33,0.85,51.15419669644388,13.860723428254106,5.52778071380853,1.3252849305254697,0.9940360075334153
5,788842.0,pvp,controller,133.0,6.6582114827517955,1.33,1.18,56.55615326744084,18.02342720698848,5.2334393563773585,1.4219091315402994,0.9973786521242359
6,788842.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.37,6.234817510865918,3.034104536629102,0.7790786329502661,5.140886138960035,0.9480410043487687
7,788842.0,fitts,mouse,64.6,5.27715822476734,1.71,0.28,33.66952600489997,8.373920794623581,1.2931348162274594,4.755119665671312,0.99652722447916
8,788842.0,fitts,mouse,87.4,4.655954332292595,3.61,0.26,37.76131156380111,10.346284316212635,0.9241275183566722,5.2956501550410895,0.9931184068679398
9,788842.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.28,76.07676567362675,11.306282218548818,1.5655838605053818,4.2481046063701475,0.980171033715361
10,788842.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.29,10.367472907597922,5.21492096080894,0.8041708588933878,5.239174808453182,0.9666995515307226
11,788842.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.29,38.84445359914022,8.674186148463466,0.8938873022716061,4.795704663603468,0.9780789800660731
12,788842.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.4,28.22802754728971,4.15840222070819,1.7037750771199143,2.921522666560932,0.9586727328686088
13,788842.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.39,44.6825934705059,10.539053534787318,1.682677437493484,4.251859738772014,0.981381383174774
14,788842.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.36,12.57575448636556,2.41156434325009,1.1269349037843446,3.946789488334936,0.9870993024554301
15,788842.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.41000000000000003,41.73140180662973,17.10121230200574,1.5120387412437086,5.776352445462962,0.9832198833150662
16,788842.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.33,62.90903771772717,16.91769226358913,1.7780525283712445,4.711378236164068,0.9570616157150045
17,788842.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.33,38.651701737211944,13.585248246671702,1.4277915744880842,5.195773513839144,0.983709994274635
18,788842.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.3,19.01029304028382,3.105873430855869,0.7726727670840985,4.994829889386022,0.9568699682134573
19,788842.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.31,44.179709611690654,8.035360643997294,1.1983745630207274,4.456114495292656,0.9711196547448746
20,788842.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.4,27.424404810530728,7.034094136092737,1.1746588955070607,5.840976911621753,0.9696016425687751
21,788842.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.35000000000000003,49.343611643264154,15.589766381762104,1.5063606390665183,5.270225898871851,0.9761814242462417
22,788842.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.28,9.795552010677756,1.8570261455103763,0.47760761647164834,2.811814455145778,0.993739123138003
23,788842.0,pvp,mouse,110.2,6.389861771052448,1.33,0.36,40.8216823585546,14.112268943325665,1.2592506177093705,6.190624061318222,0.9946957770201917
24,788842.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.3,36.44689849534627,11.205914933992918,1.3019006127269905,5.757832189781106,0.9847936336891149
25,788842.0,pvp,mouse,64.6,5.631436930520657,1.33,0.31,31.85032896650653,9.814598337588498,1.3111582648285678,5.555493668539203,0.9951966506813943
26,788842.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.29,6.9060781410193,4.009985160628301,1.0422072225793761,5.251877398924853,0.9924140410839554
27,788842.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.27,94.24610254390998,13.334179710499862,1.4078655235334097,5.374080482679124,0.9774326008363069
28,788842.0,pvp,mouse,41.8,5.01919356523331,1.33,0.29,17.751108222604515,8.753891843316065,1.2240537183980733,5.531763151086966,0.9865006846288056
29,788842.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.8200000000000001,17.072546684042734,8.570312821516213,2.8125746013715207,1.4899563532123037,0.993551882278779
30,788842.0,fitts,controller,110.2,3.7958592832197744,8.55,0.74,69.6342679146397,12.990651446192404,3.444217102578823,1.2381712508310294,0.9640434530945128
31,788842.0,fitts,controller,19.0,1.3856536924977498,11.78,0.6900000000000001,5.329679224961302,6.737268061255969,1.7935545004907842,1.3630497493108253,0.984380441033178
32,788842.0,fitts,controller,87.4,4.655954332292595,3.61,0.77,39.63655810260392,15.401399637554986,3.067048493812026,1.6329070100757181,0.9906885618058447
33,788842.0,fitts,controller,64.6,5.27715822476734,1.71,0.98,27.905901450676424,8.251772627597996,3.8851306780741734,1.2628949587386797,0.9404344160916208
34,788842.0,fitts,controller,133.0,6.6582114827517955,1.33,1.05,69.72331480912405,11.815046384567369,4.56540179900264,1.3687388035688202,0.9799783814146052
