,Participant,protocol,device,D,ID,W,MT,xT,yT,x_end,y_end,x0,y0
525,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.7523345947265625,230.945,127.87,231.04,127.775,181.26,56.335
526,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.1197354793548584,149.625,95.665,149.245,95.665,231.04,127.775
527,830891,pvp,mouse,87.4,6.0599238176520585,1.33,2.032500982284546,181.26,14.155,181.54500000000002,13.965,149.245,95.665
528,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.9759635925292969,240.825,78.09,240.445,78.28,181.54500000000002,13.965
529,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.257246494293213,169.195,128.25,169.385,128.06,240.445,78.28
530,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.5509016513824463,82.08,135.565,81.795,135.565,169.48,128.06
531,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.1679387092590332,31.445,64.22,31.635,64.69500000000001,81.795,135.565
532,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.7378661632537842,116.66,44.84,116.375,45.22,31.635,64.69500000000001
533,830891,pvp,mouse,87.4,6.0599238176520585,1.33,3.0872087478637695,198.36,13.870000000000001,198.645,13.775,116.375,45.22
534,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.1689064502716064,232.085,94.43,231.61,94.05,198.645,13.775
535,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.495157241821289,150.385,63.175000000000004,150.1,63.175000000000004,231.61,94.05
536,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.3767569065093994,236.455,78.28,236.17000000000002,78.185,150.195,63.08
537,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.9200360774993896,244.245,165.3,244.245,164.92000000000002,236.17000000000002,78.185
538,830891,pvp,mouse,87.4,6.0599238176520585,1.33,1.9131560325622559,164.065,130.245,164.255,130.055,244.245,164.92000000000002
539,830891,pvp,mouse,87.4,6.0599238176520585,1.33,2.766613006591797,76.665,129.77,76.665,130.055,164.255,130.055
540,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.6016035079956055,4.465,42.37,4.275,42.275,129.96,86.355
541,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.6886351108551025,137.37,44.175,137.085,44.46,4.275,42.275
542,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.7512478828430176,63.65,154.85,63.65,154.375,137.085,44.46
543,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.5927870273590088,58.71,21.85,59.28,21.565,63.65,154.375
544,830891,pvp,mouse,133.0,6.6582114827517955,1.33,3.5085601806640625,189.62,44.935,189.81,44.555,59.28,21.565
545,830891,pvp,mouse,133.0,6.6582114827517955,1.33,2.247317314147949,58.52,22.23,58.33,22.325,189.81,44.555
546,830891,pvp,mouse,133.0,6.6582114827517955,1.33,2.5863358974456787,178.125,80.18,178.505,80.18,58.33,22.325
547,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.9437336921691895,74.29,163.305,74.19500000000001,162.925,178.505,80.18
548,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.5105741024017334,72.77,30.305,72.675,30.59,74.19500000000001,162.925
549,830891,pvp,mouse,133.0,6.6582114827517955,1.33,2.089851140975952,174.23,116.185,174.23,115.995,72.675,30.59
550,830891,pvp,mouse,133.0,6.6582114827517955,1.33,2.727297306060791,42.275,133.475,42.18,133.475,174.23,115.995
551,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.708970546722412,173.755,153.14000000000001,173.28,152.855,42.18,133.475
552,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.6723682880401611,195.7,21.945,196.27,22.04,173.28,152.855
553,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.882904291152954,203.395,154.66,203.585,154.66,196.27,22.04
554,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.3587305545806885,77.71000000000001,110.865,77.805,110.39,203.585,154.66
555,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.536402702331543,192.66,43.89,192.28,44.08,77.805,110.39
556,830891,pvp,mouse,133.0,6.6582114827517955,1.33,2.555210828781128,102.125,141.36,102.41,141.075,192.28,44.08
557,830891,pvp,mouse,133.0,6.6582114827517955,1.33,2.0622336864471436,68.685,12.540000000000001,68.78,12.92,102.41,141.075
558,830891,pvp,mouse,133.0,6.6582114827517955,1.33,1.4585151672363281,198.55,41.230000000000004,198.55,41.230000000000004,68.78,12.92
559,830891,pvp,mouse,133.0,6.6582114827517955,1.33,2.102138042449951,234.84,169.1,235.22,168.815,198.55,41.230000000000004
560,830891,pvp,mouse,41.8,5.01919356523331,1.33,2.087674617767334,163.02,112.1,163.02,111.815,130.15,86.45
561,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.4968421459197998,144.78,74.385,144.59,74.575,163.02,111.815
562,830891,pvp,mouse,41.8,5.01919356523331,1.33,3.264566659927368,138.32,115.615,137.845,115.71000000000001,144.59,74.575
563,830891,pvp,mouse,41.8,5.01919356523331,1.33,2.08038592338562,96.805,120.935,97.09,121.03,137.845,115.71000000000001
564,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.5916032791137695,131.005,144.78,131.1,145.35,97.09,121.03
565,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.3914976119995117,157.51,112.48,157.7,112.005,131.1,145.35
566,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.4086205959320068,172.9,73.625,172.9,73.815,157.7,112.005
567,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.0404236316680908,167.675,115.045,167.485,115.235,172.9,73.815
568,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.567899227142334,205.29500000000002,133.19,205.01,133.19,167.485,115.235
569,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.2702226638793945,165.3,120.935,165.3,120.745,205.01,133.19
570,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.3544666767120361,161.785,162.54500000000002,161.785,162.07,165.3,120.65
571,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.0719022750854492,147.345,123.215,147.915,123.12,161.785,162.07
572,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.2326960563659668,128.82,85.69,128.345,85.88,147.915,123.12
573,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.4793198108673096,167.77,70.49,167.39000000000001,70.87,128.345,85.785
574,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.4468135833740234,183.825,31.92,183.825,31.635,167.39000000000001,70.87
575,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.031522274017334,142.215,36.480000000000004,141.835,36.955,183.825,31.635
576,830891,pvp,mouse,41.8,5.01919356523331,1.33,2.2807435989379883,178.695,16.055,178.505,15.675,141.835,36.955
