,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,830891.0,pvp,controller,19.0,3.9341120643435428,1.33,0.7000000000000001,-5.42794696187173,11.93654381719045,6.709996919613384,0.697708235237963,0.8882735746519934
1,830891.0,pvp,controller,110.2,6.389861771052448,1.33,1.08,1.42212725606298,28.249969770275534,4.524912785685159,1.67628090164831,0.9765670933092278
2,830891.0,pvp,controller,133.0,6.6582114827517955,1.33,0.6900000000000001,31.626446402834983,18.104107270206267,7.979999586363534,0.7130262927038582,0.9025117614864206
3,830891.0,pvp,controller,64.6,5.631436930520657,1.33,0.58,4.293891305569458,14.929301857006507,6.02156364505656,0.9134390685914333,0.9345256384771928
4,830891.0,pvp,controller,41.8,5.01919356523331,1.33,0.65,9.52587036043523,14.841242481743796,5.536492714633256,1.1258878731584576,0.8689315409867656
5,830891.0,pvp,controller,87.4,6.0599238176520585,1.33,0.6,20.88101495906336,16.11117224915442,5.32222692505516,1.0009584690402373,0.9568426153735006
6,830891.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.29,2.6373165855114493,6.964763886329923,0.8473759211624112,3.039681293448614,0.956032516276493
7,830891.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.22,68.92321991330243,19.088572448779402,0.9482610496218767,4.724261686788494,0.9620615353724159
8,830891.0,fitts,mouse,64.6,5.27715822476734,1.71,0.24,22.66667284489734,15.864985476661598,0.6299999875510411,5.43259031661717,0.9729491789361372
9,830891.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.27,77.84401063461313,24.785688993527522,1.1545729291293456,4.359667567205087,0.9516625878937548
10,830891.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.27,15.426047919879732,12.867444283884048,0.8733108896964925,3.9541363283718414,0.9643326015103288
11,830891.0,fitts,mouse,87.4,4.655954332292595,3.61,0.76,-8.728960681749696,25.028464193323522,1.4740334000058506,7.481558278046169,0.947706992225065
12,830891.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.34,73.82324020394033,31.15091290389845,1.976363448386819,4.456836992246306,0.9799592498587617
13,830891.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.3,41.52031596557378,24.141867546965845,1.7648888004526826,5.0079268893594175,0.9626968665948875
14,830891.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.34,82.18292300470678,32.87082591926751,1.813893394715501,4.948253476208908,0.9769342275118387
15,830891.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.37,10.360033304396842,4.370864497811663,1.4229598437241435,3.4269921108067614,0.9637132675579324
16,830891.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.4,29.440289769916102,25.00859773136694,2.1147545477608127,4.035549888542283,0.9475038475645001
17,830891.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.34,26.14844737691221,8.01673523945693,1.3636961115923831,5.0353161836702,0.9536292055711505
18,830891.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.25,37.165604665425604,22.545632235168256,1.2597753139943548,5.979078801312681,0.9908619242684483
19,830891.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.29,2.8703812963614026,3.577510314584957,0.7315135516189986,3.2072262875948923,0.9618041216270524
20,830891.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.27,43.84547696838403,24.032620771542685,1.2873471546814907,5.351865029294471,0.9639023932939796
21,830891.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.25,79.17000093640118,35.588740234890054,1.5775760543081123,5.232669817601836,0.9665646675250537
22,830891.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.35000000000000003,7.186016844706086,9.055985445399141,1.1531051055552155,4.933435466829648,0.9606861790805042
23,830891.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.23,47.4844021892958,26.932651727291045,1.370393097066835,4.4624134787881795,0.9617504681864651
24,830891.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.3,9.776743819833955,8.95885127222089,1.2743078353632078,4.829104304267078,0.994710015331366
25,830891.0,pvp,mouse,110.2,6.389861771052448,1.33,0.27,61.9890231942404,27.335477870176543,1.5677916335994144,5.082480556663189,0.9893076192824255
26,830891.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.29,47.57352849750167,26.324505312471153,1.535088322520426,5.146839651237924,0.9905195465675914
27,830891.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.32,65.77358017814865,27.109686011223612,1.6591152733955226,5.013319793058937,0.9936901553975899
28,830891.0,pvp,mouse,41.8,5.01919356523331,1.33,0.3,21.864605980335888,10.357737135272329,1.3267383090012266,4.89776339505367,0.9716641195701636
29,830891.0,pvp,mouse,64.6,5.631436930520657,1.33,0.25,38.6170609917044,15.684669524219691,1.0214151034205599,5.831696310164595,0.9703749052199585
30,830891.0,fitts,controller,110.2,3.7958592832197744,8.55,0.62,18.074606615201986,19.470134746783547,2.656507043283813,1.844544790964699,0.9208070127901188
31,830891.0,fitts,controller,133.0,6.6582114827517955,1.33,0.96,10.253798425162259,35.13663025589728,1.4352637182866093,1.750499028004401,0.9945881370951389
32,830891.0,fitts,controller,19.0,1.3856536924977498,11.78,0.33,3.754919435555409,12.773120429872806,2.4159436531798724,0.962072217096443,0.9309459708016699
33,830891.0,fitts,controller,87.4,4.655954332292595,3.61,0.55,12.550614418399565,15.888028228950386,4.8522407060382955,1.0325204632025415,0.9644607337481745
34,830891.0,fitts,controller,64.6,5.27715822476734,1.71,0.36,36.64377617087922,14.993879279614452,5.586480465170838,0.8189463465091804,0.890418634199817
35,830891.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.45,7.48308015006196,16.034528952758315,2.995914043705943,1.3351949342692015,0.9696842457330989
