,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,587783.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.26,8.721044440881817,5.344326402529521,1.5285411686041537,3.7299292129033743,0.9758789034181448
1,587783.0,pvp,mouse,41.8,5.01919356523331,1.33,0.35000000000000003,-4.968593385893223,6.821269517101876,1.657449878443001,3.9203374001447244,0.9926921187334395
2,587783.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.25,49.81494662821508,14.350717695245905,1.5876365278061675,4.266130965663451,0.9878028737384655
3,587783.0,pvp,mouse,64.6,5.631436930520657,1.33,0.25,30.214152621243123,15.991738143461786,1.6130350143039343,4.402079111292159,0.9928342977338644
4,587783.0,pvp,mouse,110.2,6.389861771052448,1.33,0.31,24.666584451712964,16.203814430165206,1.73207474691347,4.227993860049636,0.9862305100294567
5,587783.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.26,70.20820219043968,15.725124524252696,1.6244739096007392,4.196762108028778,0.9894335525286806
6,587783.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.45,25.186189635835323,5.1532783094917045,1.9779207393949636,2.8561922210732464,0.9453389422179506
7,587783.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.42,10.496771999683002,2.772348899726657,1.3854506953727503,2.9039074017919693,0.9452972139734253
8,587783.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.38,48.3769532563962,20.10916758328395,1.7366658721138113,4.535465720907687,0.9875575426766244
9,587783.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.36,44.34859205951014,12.56491209772172,1.6928875856976942,4.290768201296545,0.9849099995332599
10,587783.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.34,34.00589968529747,14.358989050849926,1.7563227271150723,4.086339848102364,0.9779418402380533
11,587783.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.35000000000000003,55.07065860748565,19.199955382676826,1.9030532533555564,3.998286744589132,0.9951676024016598
12,587783.0,fitts,controller,87.4,4.655954332292595,3.61,0.78,45.526220772839146,16.132419299931076,3.303787890839553,1.771717055359827,0.9573964235020258
13,587783.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.71,19.187325413316977,7.235489110813433,2.413405095499461,1.488347410876646,0.97856046064037
14,587783.0,fitts,controller,133.0,6.6582114827517955,1.33,0.76,70.44764895267222,16.423383887776797,4.19661911814352,1.6753187438758834,0.9803136559986773
15,587783.0,fitts,controller,64.6,5.27715822476734,1.71,0.72,30.957002888900714,13.065293659352712,3.4758205221957708,1.7926838892761512,0.997434110768472
16,587783.0,fitts,controller,110.2,3.7958592832197744,8.55,0.73,48.344591761600235,16.29405486167397,2.655547971131236,1.8425328165732076,0.9774298429572779
17,587783.0,fitts,controller,19.0,1.3856536924977498,11.78,0.54,2.0928989251235057,6.51091970728433,1.4773516159721485,1.6382800196784377,0.9946466604688691
18,587783.0,pvp,controller,19.0,3.9341120643435428,1.33,0.84,7.453249489407874,3.6772052975596594,3.313773173346335,1.566245591682117,0.9968167179606812
19,587783.0,pvp,controller,110.2,6.389861771052448,1.33,1.02,50.8050585686141,13.028387793015224,4.358753124969689,1.7222037754483233,0.9866266744424549
20,587783.0,pvp,controller,41.8,5.01919356523331,1.33,0.6900000000000001,22.76324616793267,7.199099949882644,3.0077142390839318,2.026635769900402,0.9982172163312368
21,587783.0,pvp,controller,133.0,6.6582114827517955,1.33,0.9500000000000001,48.63015332360445,21.83844658388499,4.2626740983780405,1.7067650648021435,0.9820007368731339
22,587783.0,pvp,controller,87.4,6.0599238176520585,1.33,0.76,40.84180181835729,15.554533639836729,3.8147201259526033,1.8092058457889517,0.9738236877800338
