,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,omega,C,rsq,pvptype
69,217235.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.31,25.080381502867684,8.999440177756853,0.8314206352518285,5.954967559339241,0.9908965221784468,Centroid
70,217235.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.32,36.12515821957737,12.721865208067312,1.171364249835113,4.9775893967399965,0.9772102186437588,Centroid
71,217235.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.33,51.0223009631146,21.651845311199796,1.232669209632387,6.091105539047979,0.9724285586724994,Centroid
72,217235.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.49,24.623109983094896,17.040638766432618,1.928147270709274,4.660062098682047,0.9910459797654368,det
73,217235.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.47,34.3754597802675,9.23857992272981,1.6668866179302233,4.535396393152626,0.9848206857216232,det
74,217235.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.51,5.563526993839106,1.573935287005367,1.2014291588189812,4.325307802538434,0.9896672504375972,det
75,217235.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.49,11.9652530936041,4.428740806043624,1.2983681552936457,5.510446172567715,0.9911384761009177,det
76,217235.0,pvp,touchpad,133.0,6.658211482751796,1.33,0.4,42.84841915179396,21.32850331426475,1.5649106748090813,5.693812358054231,0.977248718161624,det
77,217235.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.47,24.719166424644413,14.358763034272696,1.5430344287367552,5.886133235944486,0.9891121762786094,det
78,217235.0,pvp,controller,110.2,6.389861771052448,1.33,0.97,41.42306910432624,14.687947921048004,3.642412742894666,2.133713035745022,0.9905087116907196,det
79,217235.0,pvp,controller,64.6,5.631436930520657,1.33,0.7000000000000001,21.96598133056433,12.889532182516028,2.823445672004034,2.584828633545426,0.9667267493792552,det
80,217235.0,pvp,controller,19.0,3.934112064343543,1.33,0.61,6.052182185965802,4.315915367388678,2.4459108093396846,1.9074485069882168,0.9209884934037272,det
81,217235.0,pvp,controller,41.8,5.01919356523331,1.33,0.55,20.32350114322572,9.920020770370474,2.7043823225577563,2.404300958763608,0.9569411664156692,det
82,217235.0,pvp,controller,133.0,6.658211482751796,1.33,0.77,53.12828507608243,16.52897584483141,3.624518351679631,2.275555183229383,0.990355948009958,det
83,217235.0,pvp,controller,87.4,6.0599238176520585,1.33,0.59,36.55598615374598,12.369490477662191,2.773086666046804,2.280838834748967,0.9946984211695202,det
84,217235.0,pvp,mouse,19.0,3.934112064343543,1.33,0.31,7.876407673411823,5.06951202360448,1.4348585338065276,3.5721258933694604,0.9664954835697108,det
85,217235.0,pvp,mouse,64.6,5.631436930520657,1.33,0.26,38.72494616566429,9.345275376711612,1.5747273999707716,4.007180493403908,0.9934757318491744,det
86,217235.0,pvp,mouse,110.2,6.389861771052448,1.33,0.34,24.00836782584931,11.987484222687565,1.3874100059049896,5.696644868915029,0.985589154520288,det
87,217235.0,pvp,mouse,41.8,5.01919356523331,1.33,0.26,18.474728280187083,8.044738885064488,1.0669118789195815,6.171875383864238,0.9897173113168124,det
88,217235.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.29,32.17497777794395,10.60101982305961,1.5438552976400222,4.6474335920804615,0.9863710853471308,det
89,217235.0,pvp,mouse,133.0,6.658211482751796,1.33,0.27,71.56599669764267,13.890040059679825,1.3838509358350226,5.103959171936852,0.9734818057775356,det
90,217235.0,fitts,mouse,133.0,6.658211482751796,1.33,0.26,57.5499011727792,13.969686839887592,1.2266295702161691,5.48728290411926,0.9938932536275596,det
91,217235.0,fitts,mouse,64.6,5.27715822476734,1.71,0.19,37.97910970554755,7.6456207934856,1.0119985017547413,4.753862605437189,0.983804795998584,det
92,217235.0,fitts,mouse,87.4,4.655954332292595,3.61,0.21,24.76631510094849,9.556896500582033,0.9959562577987572,5.178434880954828,0.994879146248854,det
93,217235.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.19,7.413459831410441,3.863330186195469,0.5399999967058027,5.026896377937354,0.9485773388622531,det
94,217235.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.22,39.41450305133047,12.174719624477564,0.8826092787823163,4.678914904138528,0.9596694940646684,det
95,217235.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.22,13.73239066662603,4.594173874506674,0.7253576475322543,5.425790664073634,0.9770912305305764,det
96,217235.0,fitts,controller,110.2,3.7958592832197744,8.55,0.74,52.24336336337757,17.19934018727295,2.22720149708388,1.7719760414353594,0.9937711767702996,det
97,217235.0,fitts,controller,64.6,5.27715822476734,1.71,0.65,24.917647094973763,11.285307919336732,2.3706821170181804,2.438311703300137,0.9921045745731628,det
98,217235.0,fitts,controller,19.0,1.3856536924977498,11.78,0.49,6.267909704317541,4.580590294763392,1.0772396310660213,2.0273233633933283,0.9946239779989482,det
99,217235.0,fitts,controller,133.0,6.658211482751796,1.33,0.8300000000000001,28.22896933183405,11.464590001156129,2.511033670267081,2.8871662783618333,0.9947774113726302,det
100,217235.0,fitts,controller,87.4,4.655954332292595,3.61,0.56,31.029537732693004,13.456150863946364,2.292960337104508,3.035768828684336,0.9874555430523724,det
101,217235.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.49,14.300256898715393,8.496032404667702,1.3762307810315622,3.142738901156594,0.9939528431940526,det
102,217235.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.45,24.089623349539245,19.627638543850797,1.8328663401337035,4.615531278012919,0.9906905920062344,det
103,217235.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.3,11.732003952884408,1.6175485474371252,1.9297471830165047,0.2070063910653272,0.1896864392342848,det
104,217235.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.42,20.59234850708013,14.720354914618827,1.3461088021778729,4.782171886614437,0.9743569976373596,det
105,217235.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.34,19.00743533139461,3.32593404445532,0.8655535922509057,4.6366771401335125,0.9959555772568732,det
106,217235.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.32,36.12515821957737,6.165406957313087,1.178308199624413,4.805676956785929,0.9795357190052768,det
107,217235.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.34,43.159284221568846,9.323906580753354,1.2157476112148782,5.796587108638243,0.965598977354006,det
108,136418.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.3,19.869695603110408,7.467821897374776,0.8370904334575078,6.489742998515122,0.9912563506405422,Project
109,136418.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,8.970110585360674,3.295810874355933,0.4579726500403951,7.1554057203077015,0.9926387301924482,Project
110,136418.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.32,73.45725896998609,33.483305174001494,1.7648337243850798,5.203377593443728,0.9672242560495254,Project
111,136418.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.31,27.13517985097708,24.333966941249077,1.367171691193291,5.966586740881268,0.971044322987282,Project
112,136418.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.3,50.75481328363059,26.528294331825197,1.1811876511893136,6.307679816316336,0.9425271057199152,Project
113,136418.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.25,30.60056695384629,14.38063015544575,1.3527683658911651,5.70909320096065,0.975177420871112,Project
114,136418.0,fitts,controller,110.2,3.7958592832197744,8.55,0.52,43.68058324509785,11.286048987969522,2.308574517772001,1.673263354291971,0.9534400889597489,Project
115,136418.0,fitts,controller,64.6,5.27715822476734,1.71,0.59,8.332042603052665,16.107000158258483,2.526530806104085,2.562046722285324,0.9791305017362114,Project
116,136418.0,fitts,controller,87.4,4.655954332292595,3.61,0.75,8.613000680616986,15.504926661748732,2.581583812402233,2.4532651725928822,0.9739363257072072,Project
117,136418.0,fitts,controller,19.0,1.3856536924977498,11.78,0.47,1.350473852853619,7.759002704858966,2.112772069190461,1.415274719217104,0.8754095918507012,Project
118,136418.0,fitts,controller,133.0,6.658211482751796,1.33,0.8200000000000001,32.118199127301786,16.858035081244566,3.2058305196074555,2.333434433356064,0.9823675309865448,Project
119,136418.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.61,2.1623975932290747,15.634734316472445,2.7661831866357542,1.7980315991706397,0.8828156952674521,Project
120,136418.0,fitts,mouse,87.4,4.655954332292595,3.61,0.2,49.790702665441074,15.949884929260604,0.8671462637409746,6.923910962591643,0.9735600154600216,Project
121,136418.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.18,19.71716611058958,6.858316156739833,0.6883035276169407,6.535944922826783,0.9801169598077752,Project
122,136418.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.19,6.059991335621749,3.603611916397837,0.4877983784297188,4.137460545688548,0.9960261314968128,Project
123,136418.0,fitts,mouse,133.0,6.658211482751796,1.33,0.22,83.59731481049279,19.700895466434645,1.383500871647669,5.474276321811961,0.9781743996082704,Project
124,136418.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.21,54.65632622230917,20.19062709324501,0.763477170462342,7.429904254232177,0.9842805152319968,Project
125,136418.0,fitts,mouse,64.6,5.27715822476734,1.71,0.2,33.54467222481609,9.08466004028232,0.9127897987232128,5.899910910576461,0.9761428160991796,Project
126,136418.0,pvp,mouse,19.0,3.934112064343543,1.33,0.34,5.285780241200412,6.53259703426313,1.1067409560105457,6.355962315116717,0.9797254697369449,Project
127,136418.0,pvp,mouse,64.6,5.631436930520657,1.33,0.26,36.75426844624384,12.323419864629027,1.0986911836829891,6.219605055554499,0.9943816504041424,Project
128,136418.0,pvp,mouse,133.0,6.658211482751796,1.33,0.28,71.82358121197964,16.419634877183423,1.5663641509287338,4.902719860133351,0.9563284435987996,Project
129,136418.0,pvp,mouse,41.8,5.01919356523331,1.33,0.27,20.715560583208404,9.412345783212514,1.145140614062894,6.123891390388445,0.9826366581642296,Project
130,136418.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.29,45.470710088893256,17.78977106538933,1.3559739628156509,5.089892832688347,0.9905091135997892,Project
131,136418.0,pvp,mouse,110.2,6.389861771052448,1.33,0.26,66.95263594771437,13.513955691536747,1.3050262883901236,5.116802299982549,0.9724142947546162,Project
132,136418.0,pvp,controller,19.0,3.934112064343543,1.33,0.6,0.5544667892641711,11.010070538224031,3.617248475736308,1.4891609479204304,0.8678664241086195,Project
133,136418.0,pvp,controller,133.0,6.658211482751796,1.33,0.9,35.8195804863848,27.79905193669207,4.713447912177677,1.3401530687963834,0.879722244533576,Project
134,136418.0,pvp,controller,64.6,5.631436930520657,1.33,0.77,2.480598694997468,11.86555214121776,4.216986439533537,1.4470122553672249,0.9381063604199544,Project
135,136418.0,pvp,controller,87.4,6.0599238176520585,1.33,0.55,44.62244578336067,12.824319200612443,4.350001461204906,1.139292326193765,0.9004910639031489,Project
136,136418.0,pvp,controller,41.8,5.01919356523331,1.33,0.46,18.63465991117813,10.693005546979055,3.2844191535411134,1.7413747278965648,0.928714867300936,Project
137,136418.0,pvp,controller,110.2,6.389861771052448,1.33,0.81,22.575162292522503,14.717577728199458,4.206811875478673,1.4734509537059213,0.961874915661834,Project
138,136418.0,pvp,touchpad,133.0,6.658211482751796,1.33,0.35,65.34627238807025,43.19317600763916,1.958081236056315,4.983332202742432,0.966780324917788,Project
139,136418.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.33,13.555096445671074,4.668303005558202,1.1659677888393425,4.273451943525162,0.9548012182202992,Project
140,136418.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.34,63.53703666746965,28.222468712016543,1.5413910969789504,6.115305946857257,0.9719862240708566,Project
141,136418.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.34,49.67901873593362,26.58771941944753,1.664702701629874,5.266077682990803,0.9817225906503338,Project
142,136418.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.36,35.43071582451066,15.635114204109604,1.4594121733252154,5.569556760513526,0.9900970104021672,Project
143,136418.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.35,23.32120902963437,10.588842630450044,1.3953765187038942,5.601476452186878,0.9549272243913062,Project
144,136418.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.3,19.233683249323803,7.81085561155918,0.8115998474082917,6.009409332685368,0.9897509564531648,Centroid
145,136418.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,9.552626754444804,3.426516770985224,0.4756350659331996,5.210736508147906,0.9855241720219192,Centroid
146,136418.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.32,74.8593768556709,34.45388806696017,1.7218084420717703,4.980692798776385,0.9712755326493462,Centroid
147,136418.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.31,29.04738563746063,24.925802506807432,1.3344066899433522,5.310161119189205,0.9819522023295812,Centroid
148,136418.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.3,52.57334361222198,27.50987802853338,1.1721883113425198,5.750073617265965,0.9549170962798644,Centroid
149,136418.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.25,31.65074186006258,15.078923867794028,1.3946954994850207,5.1923411806460695,0.981129721332583,Centroid
150,136418.0,fitts,controller,110.2,3.7958592832197744,8.55,0.55,31.769941994239588,20.665051968958284,2.073316869719384,1.8385157910389465,0.9680348566275448,Centroid
151,136418.0,fitts,controller,64.6,5.27715822476734,1.71,0.58,6.107655469534688,19.87843528265154,2.9535543706406595,2.162449275477144,0.9818333055848288,Centroid
152,136418.0,fitts,controller,87.4,4.655954332292595,3.61,0.63,24.30742995320462,21.03864497607575,2.6237394435022057,2.2748460902251946,0.9702619130604372,Centroid
153,136418.0,fitts,controller,19.0,1.3856536924977498,11.78,0.46,1.0377072773269107,8.89467226639,2.054025019768767,1.2579566160706128,0.8882354789595222,Centroid
154,136418.0,fitts,controller,133.0,6.658211482751796,1.33,0.66,72.58872645334485,20.92162797782967,3.18399688918379,2.182373954981254,0.9894238699553088,Centroid
155,136418.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.6,-1.0450300394202698,18.02626137441563,2.7389441365378557,1.83910923376949,0.8808696406805602,Centroid
156,136418.0,fitts,mouse,87.4,4.655954332292595,3.61,0.2,46.37003547895227,16.548485533071364,0.8723603436126892,6.311135303449799,0.9788109225895636,Centroid
157,136418.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.19,15.21301654284409,7.831235068787419,0.6691489166772175,6.144686857076173,0.9829496976573934,Centroid
158,136418.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.2,4.110059099945494,4.100957173689566,0.4859755973464331,3.823499817628907,0.9952051391265054,Centroid
159,136418.0,fitts,mouse,133.0,6.658211482751796,1.33,0.23,77.62258538909353,20.901560828794143,1.3633902557077895,5.130280246374095,0.987853125962126,Centroid
160,136418.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.21,50.95828353936077,21.522014671592,0.7649551601820197,6.61842271343413,0.9779362855339764,Centroid
161,136418.0,fitts,mouse,64.6,5.27715822476734,1.71,0.21,27.765008830702797,9.831320797165242,0.9382243620360028,5.925542750967923,0.9948399510445712,Centroid
162,136418.0,pvp,mouse,19.0,3.934112064343543,1.33,0.34,5.130889758430559,6.893830335910497,1.1231495095971014,5.774530523395683,0.9867141373266304,Centroid
163,136418.0,pvp,mouse,64.6,5.631436930520657,1.33,0.26,32.33940320363778,14.471000096977134,1.1118085550645174,5.993962988655215,0.992460258829597,Centroid
164,136418.0,pvp,mouse,133.0,6.658211482751796,1.33,0.27,68.51691019836014,19.325952267039487,1.4730780497939948,5.068037353388457,0.974939937447421,Centroid
165,136418.0,pvp,mouse,41.8,5.01919356523331,1.33,0.27,19.0825985455744,10.14990732245852,1.123768912511951,5.68852472981764,0.985697463237346,Centroid
166,136418.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.29,40.81441151878512,18.89254827781764,1.2832058059828002,5.285898801212167,0.9946957710095518,Centroid
167,136418.0,pvp,mouse,110.2,6.389861771052448,1.33,0.25,71.53333542873587,15.49405698280276,1.3575919431385914,4.758803906528525,0.9798845108991702,Centroid
168,136418.0,pvp,controller,19.0,3.934112064343543,1.33,0.6,2.391271688522998,11.976615779723808,3.6265960704909417,1.328896082373615,0.8410859080477431,Centroid
169,136418.0,pvp,controller,133.0,6.658211482751796,1.33,0.9,38.440015938571705,29.416171538837556,4.605436459686004,1.3436953848017974,0.92827364667291,Centroid
170,136418.0,pvp,controller,64.6,5.631436930520657,1.33,0.62,19.857711531497323,17.00268878484645,4.647074127383925,1.311264206661073,0.9708906153659675,Centroid
171,136418.0,pvp,controller,87.4,6.0599238176520585,1.33,0.63,30.79000094825308,19.52033323541437,3.9589362312550858,1.2979878484692406,0.9347097383983244,Centroid
172,136418.0,pvp,controller,41.8,5.01919356523331,1.33,0.49,12.34699848993216,11.841287448628252,3.5239734431529115,1.4453929214238408,0.9381858922284394,Centroid
173,136418.0,pvp,controller,110.2,6.389861771052448,1.33,0.62,54.33074782577147,18.386285825623744,4.324964438018396,1.448135633965985,0.9562902501029064,Centroid
174,136418.0,pvp,touchpad,133.0,6.658211482751796,1.33,0.35,64.00591677976135,43.66936386894167,1.9049044068575447,4.750274894228397,0.9762604699519716,Centroid
175,136418.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.34,12.832059171964492,4.846647572956013,1.2063343645485338,3.949891563087419,0.9718136995268082,Centroid
176,136418.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.36,53.411831425551775,28.995974166023966,1.7021684241930406,5.060611541014639,0.9810310731444292,Centroid
177,136418.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.34,46.11754950299953,28.089036594482785,1.6936553157735104,4.909474311320226,0.9824957012399002,Centroid
178,136418.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.37,35.1634535778037,16.930541500077066,1.4778150942424726,5.129948946240833,0.987362070309882,Centroid
179,136418.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.35,22.067879962724064,11.08551168768506,1.3736759831754075,4.923044369081612,0.9644747282326394,Centroid
180,136418.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.31,17.145944782631314,4.139041172509954,0.7970712167992262,5.625270297960592,0.9752121023456418,det
181,136418.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.24,7.546093312369447,1.8270309382148568,0.5049946985199176,3.624426767858057,0.99479688503652,det
182,136418.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.33,72.10940170376121,16.5347698545569,1.7041629003753995,4.725694147333731,0.9715768619915598,det
183,136418.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.33,26.48606559900708,11.71893977229005,1.336589343646732,4.97232044205905,0.986813166459073,det
184,136418.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.34,28.312141595895163,13.837693365482975,1.1567958851359654,5.588080095034626,0.962035021087948,det
185,136418.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.27,22.967478648917183,8.44684451441738,1.3932017697980954,5.094435042060193,0.979462583328086,det
186,136418.0,fitts,controller,110.2,3.7958592832197744,8.55,0.54,33.73722767640364,14.032736496414772,2.1259777926607635,1.81005801692138,0.9735726198221736,det
187,136418.0,fitts,controller,64.6,5.27715822476734,1.71,0.5700000000000001,6.92929251642781,13.85885377276156,2.9444973617377777,2.184988078311832,0.9852843075903296,det
188,136418.0,fitts,controller,87.4,4.655954332292595,3.61,0.63,24.30742995320462,14.628668312773335,2.603876957095145,2.3053157352678757,0.9711715988927258,det
189,136418.0,fitts,controller,19.0,1.3856536924977498,11.78,0.47,0.4496690630008244,6.03850999403493,2.003541292082962,1.2524207388310988,0.9197125668452726,det
190,136418.0,fitts,controller,133.0,6.658211482751796,1.33,0.63,78.4035966388979,14.17963985334561,3.2117730132591547,2.1301240213693213,0.985712283162539,det
191,136418.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.59,-0.6762194007058762,12.269668877441214,2.67999993659803,1.8290126162205933,0.8900155278455391,det
192,136418.0,fitts,mouse,87.4,4.655954332292595,3.61,0.21,40.80460245686452,8.667804608610442,0.8918107061537783,5.766636091625053,0.9817412337337604,det
193,136418.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.2,12.413435911658786,5.285211205728028,0.6678878454680091,6.172922662543626,0.9842120746363208,det
194,136418.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.21,3.608339140486346,2.6288527456426096,0.4869704277122491,3.604695462989597,0.9887988274850538,det
195,136418.0,fitts,mouse,133.0,6.658211482751796,1.33,0.25,63.69191137115519,11.921168901926825,1.3637376864207087,5.0981226784260745,0.9893959670096008,det
196,136418.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.22,45.35254463872073,12.477671378684464,0.8241949017354018,5.56994235982253,0.9690397771647428,det
197,136418.0,fitts,mouse,64.6,5.27715822476734,1.71,0.21,27.765008830702797,5.913962727345512,0.9457555721245844,5.851024240706495,0.995871672321662,det
198,136418.0,pvp,mouse,19.0,3.934112064343543,1.33,0.24,12.408232044530614,4.02417639872056,1.15311265277509,4.762396102039342,0.9873253029546096,det
199,136418.0,pvp,mouse,64.6,5.631436930520657,1.33,0.26,32.33940320363778,9.633160132106925,1.1121475975448083,5.922044517332089,0.9902472454492264,det
200,136418.0,pvp,mouse,133.0,6.658211482751796,1.33,0.27,68.51691019836014,13.100904379369842,1.453349691565275,5.115345938457762,0.9818003375284998,det
201,136418.0,pvp,mouse,41.8,5.01919356523331,1.33,0.28,16.217438612190044,6.081469613467218,1.1372992978391967,5.443315275735345,0.9856294937517656,det
202,136418.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.28,45.635764990235536,9.907570321685917,1.2850777361187995,5.165121501912132,0.9899877569258692,det
203,136418.0,pvp,mouse,110.2,6.389861771052448,1.33,0.25,71.53333542873587,10.3051302346565,1.36487788375847,4.657153733580877,0.9771406607582758,det
204,136418.0,pvp,controller,19.0,3.934112064343543,1.33,0.59,2.417903464880003,7.131861570766542,3.516412654337289,1.2561173168201456,0.848918395738094,det
205,136418.0,pvp,controller,133.0,6.658211482751796,1.33,0.75,63.52343732808946,16.29205728460002,4.43676678221378,1.401706059219359,0.9617460555324056,det
206,136418.0,pvp,controller,64.6,5.631436930520657,1.33,0.63,18.61868496547842,11.936745887666904,4.563927917011095,1.2874887254391942,0.97416529410314,det
207,136418.0,pvp,controller,87.4,6.0599238176520585,1.33,0.63,30.79000094825308,13.731805454376884,3.832616569522111,1.3517376441135986,0.9431247436059657,det
208,136418.0,pvp,controller,41.8,5.01919356523331,1.33,0.54,6.506607862247498,7.183603458032302,3.422406712554348,1.4215513491957288,0.9181310343366208,det
209,136418.0,pvp,controller,110.2,6.389861771052448,1.33,0.62,54.33074782577147,12.979874003209895,4.163396434188747,1.4885779636031022,0.9641793699703348,det
210,136418.0,pvp,touchpad,133.0,6.658211482751796,1.33,0.36,58.47510791019725,19.304636416669943,1.8740528893682509,4.522081574178092,0.9777286935684066,det
211,136418.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.35,11.761349215365293,2.583783412533793,1.2149696079195134,3.807857472974076,0.9800752343810064,det
212,136418.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.39,40.88945785541788,15.544083867775242,1.6863447280851722,4.977893017984763,0.9815708789835612,det
213,136418.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.35,42.754538647379285,15.630110545864596,1.6842933567384542,4.861264042009868,0.9799705446294708,det
214,136418.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.38,32.88234832861668,9.526338996693504,1.4779863821565629,4.872001575210158,0.9856751711814954,det
215,136418.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.35,22.067879962724064,5.584080126864008,1.404504141115856,4.353756275401173,0.9671517127646136,det
216,795009.0,pvp,mouse,19.0,3.934112064343543,1.33,0.28,8.594494829614337,5.134755818254008,1.3266722969377422,4.817216584271792,0.9879133052745878,Project
217,795009.0,pvp,mouse,41.8,5.01919356523331,1.33,0.28,22.25168930172273,8.868307955283766,1.2224410074920058,6.100097573411414,0.9732013980289176,Project
218,795009.0,pvp,mouse,110.2,6.389861771052448,1.33,0.39,18.331502212254403,13.881037564560508,1.3043387335616183,6.77750147472131,0.9951030177677038,Project
219,795009.0,pvp,mouse,64.6,5.631436930520657,1.33,0.27,39.8631087458768,12.404760890079848,1.3145799842737098,5.5662305521832005,0.9873014899156516,Project
220,795009.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.28,44.62906372726155,15.720537135977438,1.874295364843898,3.8290870332826943,0.989945863736071,Project
221,795009.0,pvp,mouse,133.0,6.658211482751796,1.33,0.27,74.77469519264196,18.008894346731918,1.3176264542903044,6.361661757127853,0.9945899004119132,Project
222,795009.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.37,54.89175931107168,22.680982454535663,1.69608117600858,4.702134391516886,0.9874224548795046,Project
223,795009.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.37,52.901938253563095,32.16532497792658,1.5847907889529624,5.843101579703917,0.9787253040293143,Project
224,795009.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.36,29.333972496222,11.289050486056349,1.3856253846307325,5.92184610236873,0.9753676194017,Project
225,795009.0,pvp,touchpad,133.0,6.658211482751796,1.33,0.37,45.91245313428659,46.833741993695206,1.6588773824935137,5.964386744358087,0.983043973802651,Project
226,795009.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.39,11.231179654313276,5.066748266173462,1.222070041568582,4.774854086446894,0.9794821780386184,Project
227,795009.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.37,35.609761790918085,20.17940377157436,1.3924525596220103,6.071589441413667,0.9822890185423064,Project
228,795009.0,fitts,controller,133.0,6.658211482751796,1.33,1.03,12.473008418453889,11.45430184281047,3.0132135874551675,2.174657513560581,0.9912003046663228,Project
229,795009.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.46,16.392362776743546,10.07717964056043,2.4008202236125817,1.517180868106346,0.9301776151841644,Project
230,795009.0,fitts,controller,110.2,3.7958592832197744,8.55,0.6900000000000001,30.413630231203616,12.372221101649428,1.9664474667204228,2.4432773494610056,0.9781169323850716,Project
231,795009.0,fitts,controller,87.4,4.655954332292595,3.61,0.6,37.85921225620464,12.694900997823542,2.2735085412820526,2.0714828803788508,0.9799670766423736,Project
232,795009.0,fitts,controller,19.0,1.3856536924977498,11.78,0.53,2.4430386363661434,9.217100769278158,1.1167176373557894,2.397880699937626,0.985374281950613,Project
233,795009.0,fitts,controller,64.6,5.27715822476734,1.71,0.6,26.51875318408181,14.57878701356825,2.6158359318007887,2.3253448535771364,0.9422023976322644,Project
234,795009.0,pvp,controller,41.8,5.01919356523331,1.33,0.6,16.19470253332269,13.836094320145444,2.401723038500203,3.0180283953592166,0.9922954277388388,Project
235,795009.0,pvp,controller,133.0,6.658211482751796,1.33,1.03,14.4592512075298,13.377828306119463,3.063509952217572,2.384191331150264,0.9690947862253472,Project
236,795009.0,pvp,controller,110.2,6.389861771052448,1.33,0.78,24.058810724247923,16.362574811266608,3.2756828355800103,2.292944476117384,0.9641799635308136,Project
237,795009.0,pvp,controller,19.0,3.934112064343543,1.33,0.53,9.789847463688382,3.6009482621693354,2.1682547271685424,2.3215716892326306,0.9749033170175576,Project
238,795009.0,pvp,controller,87.4,6.0599238176520585,1.33,0.77,22.104561060303997,18.397881316879133,2.4868087919808777,3.0411658224261844,0.9674834871012882,Project
239,795009.0,pvp,controller,64.6,5.631436930520657,1.33,0.61,24.922458775115725,12.704978193733186,3.3418315277585724,2.031963286092377,0.988382134565596,Project
240,795009.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.33,30.65869653473909,26.40593612106476,1.207091952204085,6.740268689944822,0.9676457608051404,Project
241,795009.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,8.240785593914032,2.1231647636440045,0.3963995326443768,5.174217926932478,0.9701128980503998,Project
