,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,136418.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.3,19.233683249323803,7.81085561155918,0.8115998474082917,6.009409332685368,0.9897509564531648
1,136418.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,9.552626754444804,3.426516770985224,0.4756350659331996,5.210736508147906,0.9855241720219192
2,136418.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.32,74.8593768556709,34.45388806696017,1.7218084420717703,4.980692798776385,0.9712755326493462
3,136418.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.31,29.04738563746063,24.925802506807432,1.3344066899433522,5.310161119189205,0.9819522023295812
4,136418.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.3,52.57334361222198,27.50987802853338,1.1721883113425198,5.750073617265965,0.9549170962798645
5,136418.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.25,31.65074186006258,15.078923867794028,1.3946954994850207,5.1923411806460695,0.981129721332583
6,136418.0,fitts,controller,110.2,3.7958592832197744,8.55,0.55,31.769941994239588,20.665051968958284,2.073316869719384,1.8385157910389465,0.9680348566275447
7,136418.0,fitts,controller,64.6,5.27715822476734,1.71,0.58,6.107655469534688,19.87843528265154,2.9535543706406595,2.162449275477144,0.9818333055848287
8,136418.0,fitts,controller,87.4,4.655954332292595,3.61,0.63,24.30742995320462,21.03864497607575,2.6237394435022057,2.2748460902251946,0.9702619130604372
9,136418.0,fitts,controller,19.0,1.3856536924977498,11.78,0.46,1.0377072773269107,8.89467226639,2.054025019768767,1.2579566160706128,0.8882354789595222
10,136418.0,fitts,controller,133.0,6.6582114827517955,1.33,0.66,72.58872645334485,20.92162797782967,3.18399688918379,2.1823739549812546,0.9894238699553087
11,136418.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.6,-1.0450300394202698,18.02626137441563,2.7389441365378553,1.83910923376949,0.8808696406805602
12,136418.0,fitts,mouse,87.4,4.655954332292595,3.61,0.2,46.37003547895227,16.548485533071364,0.8723603436126892,6.311135303449799,0.9788109225895635
13,136418.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.19,15.21301654284409,7.831235068787419,0.6691489166772175,6.144686857076173,0.9829496976573934
14,136418.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.2,4.110059099945494,4.100957173689566,0.48597559734643314,3.823499817628907,0.9952051391265054
15,136418.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.23,77.62258538909353,20.901560828794146,1.3633902557077895,5.130280246374095,0.9878531259621259
16,136418.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.21,50.95828353936077,21.522014671592,0.7649551601820197,6.61842271343413,0.9779362855339764
