,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,217235.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.48,28.24095542770028,33.01436712894029,1.8961431902892332,4.960423360044839,0.9881895707991919
1,217235.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.46,37.787996172744585,17.370513644862843,1.7271122635393994,4.411157633713342,0.9823160930537133
2,217235.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.43,13.210832010585333,3.5178327823952777,1.1914520541531257,4.486064948731778,0.9966839822615119
3,217235.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.44,24.251838561703273,7.778702214081653,1.2883527159650463,5.698918524996203,0.9851987278760215
4,217235.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.39,50.614306731307224,47.85912663031436,1.5617970082738926,5.9238969004053885,0.9787526247858277
5,217235.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.4,45.680293760735644,39.856727421702004,1.5369207851462212,6.105880301713741,0.9925350055234774
6,217235.0,pvp,controller,110.2,6.389861771052448,1.33,0.88,48.611173400966585,31.018660341695714,3.5948810131226825,2.3531802434867197,0.9940841465983549
7,217235.0,pvp,controller,64.6,5.631436930520657,1.33,0.72,20.31999672991671,22.040889696785854,2.7634066828816506,2.824537387724696,0.9647276415121571
8,217235.0,pvp,controller,19.0,3.9341120643435428,1.33,0.5700000000000001,7.374243415422222,7.720257280968775,2.2248540660885734,2.3537521148388514,0.9130811291883038
9,217235.0,pvp,controller,41.8,5.01919356523331,1.33,0.56,19.668128824981853,17.369011621560706,2.733694017438585,2.455994684039839,0.939178718749559
10,217235.0,pvp,controller,133.0,6.6582114827517955,1.33,0.81,47.216106370747404,24.77694946769838,3.6955820341515495,2.24378313917354,0.994476184654569
11,217235.0,pvp,controller,87.4,6.0599238176520585,1.33,0.6,35.06617592829294,17.912311344244827,2.702809727271006,2.3423936374217202,0.9934496368281717
12,217235.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.31,7.876407673411823,8.93241088589383,1.4461778907346003,3.789174689266375,0.9727135796872852
