,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,Omega,C,rsq
0,788842.0,pvp,controller,19.0,3.9341120643435428,1.33,0.98,12.576408954559815,8.68505517599243,7.993882020401973,0.6216776222756948,0.9653403774934483
1,788842.0,pvp,controller,64.6,5.631436930520657,1.33,0.92,30.116978175083766,17.960679948034805,4.423144881828062,1.7597142004671855,0.9900124426058957
2,788842.0,pvp,controller,41.8,5.01919356523331,1.33,0.8,20.976053976309313,12.122093062686341,3.705068418440007,1.804907643799333,0.9893091596436998
3,788842.0,pvp,controller,110.2,6.389861771052448,1.33,1.03,52.78943115115889,24.031899895010138,5.295820308675647,1.4626557041493515,0.9787298598883069
4,788842.0,pvp,controller,87.4,6.0599238176520585,1.33,1.02,37.313700036418986,25.268792389925224,4.996616576618793,1.768926552308012,0.9933198229964576
5,788842.0,pvp,controller,133.0,6.6582114827517955,1.33,0.98,73.793928209465,29.219402863917967,5.271123962768256,1.559232502640437,0.9874769360038849
6,788842.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.32,7.705822451090381,5.489617380846996,0.8129277520309071,6.278931336144347,0.9614378758460281
7,788842.0,fitts,mouse,64.6,5.27715822476734,1.71,0.25,39.53848620507706,14.661343388317665,1.21671068541442,5.238571373385484,0.9847831971850808
8,788842.0,fitts,mouse,87.4,4.655954332292595,3.61,0.25,41.22294899714535,17.444730233107844,0.9288608398045393,5.8205914015106055,0.9863105850508149
9,788842.0,fitts,mouse,133.0,6.6582114827517955,1.33,0.26,88.4225936522168,18.423660279696037,1.5256587324101616,4.786251045621413,0.9541933103489455
10,788842.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.26,15.537503378684221,9.925046002906502,0.8030895589262084,5.914375062834826,0.9717746953991921
11,788842.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.23,65.45918501290409,10.436219738968637,0.9550123274499794,4.630749605853459,0.9517489611571264
12,788842.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.41000000000000003,27.162887103588787,10.332382301079289,1.6051316595229284,3.925529333971861,0.9120299346666949
13,788842.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.36,52.347183017353565,20.97586299486555,1.7271545688448273,4.763678471386505,0.9688447350941459
14,788842.0,pvp,touchpad,19.0,3.9341120643435428,1.33,0.37,11.696006874251648,5.204820194402135,1.1133304841057048,4.8231363080618115,0.9623285751109014
15,788842.0,pvp,touchpad,133.0,6.6582114827517955,1.33,0.39,48.34021005563266,27.372421767683804,1.5851178320215755,5.88310836361174,0.9811060744101276
16,788842.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.33,64.50951218683659,32.61330377931867,1.7669424441377315,5.185337856035242,0.9593092608336645
17,788842.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.34,37.14161421982957,19.550111259320335,1.4782579725094436,5.585133222367957,0.9796694378776581
18,788842.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.26,27.827772259566068,6.471529563657355,0.8213197879215438,5.610538658452786,0.963040228247569
19,788842.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.3,46.44903424320241,18.50610230023274,1.2646386705436066,5.635275941451318,0.9440941284100237
20,788842.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.34,42.13466306914307,13.601433178178409,1.1932877431117048,7.0536091122617135,0.94850764049398
21,788842.0,fitts,touchpad,133.0,6.6582114827517955,1.33,0.33,63.78162021980516,33.84675915793123,1.4727554598110364,6.479825281604161,0.9543358768322961
22,788842.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.26,11.847608720363526,3.712646438760872,0.4532213388031556,6.945546041297278,0.978546448620833
23,788842.0,pvp,mouse,110.2,6.389861771052448,1.33,0.33,55.2499690531229,19.60494844092069,1.2475224087430308,6.207746625948303,0.9950645180026635
24,788842.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.3,38.373821260069874,14.288636302032273,1.347023734397063,6.006118397285856,0.9836355193292788
25,788842.0,pvp,mouse,64.6,5.631436930520657,1.33,0.3,31.51059526552596,11.682312513400454,1.186824477087606,6.7797708386835405,0.9934106298971523
26,788842.0,pvp,mouse,19.0,3.9341120643435428,1.33,0.27,7.3291959776046625,6.023481781197181,1.0223666463568524,5.581082821703107,0.988259357191305
27,788842.0,pvp,mouse,133.0,6.6582114827517955,1.33,0.28,85.25929534129621,19.979149834804385,1.3858187113455531,6.054870477595549,0.9567025738707337
28,788842.0,pvp,mouse,41.8,5.01919356523331,1.33,0.29,19.57825305494586,10.979337625353107,1.1696774329377966,6.387076874865876,0.9760661123613076
29,788842.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.93,12.963560494755857,12.517178102838662,3.1371860483448453,1.6298890813097295,0.9851761218969342
30,788842.0,fitts,controller,110.2,3.7958592832197744,8.55,0.88,57.867097364932036,22.878603857613435,3.4859639622893757,1.567750978464712,0.9657266901177246
31,788842.0,fitts,controller,19.0,1.3856536924977498,11.78,0.65,6.76343286265647,11.382048878316432,1.8679505586310157,1.6564207038664776,0.9270945739867277
32,788842.0,fitts,controller,87.4,4.655954332292595,3.61,0.76,39.73740103761831,29.020459692012988,3.0354990896463505,1.9714618460129731,0.9869926016299145
33,788842.0,fitts,controller,64.6,5.27715822476734,1.71,0.81,35.392802864256375,13.485661355408666,3.7428411359183724,1.6642074463718086,0.966054673074165
34,788842.0,fitts,controller,133.0,6.6582114827517955,1.33,1.29,50.82969551945489,26.064321695789502,4.446882699477738,1.8322141886407577,0.9864781020812202
